is_editors,repo,terms,url
True,kelvinlogic/sencha-touch-mobile-web,sencha touch mobile web,http://github.com/kelvinlogic/sencha-touch-mobile-web
True,mathieubrun/samples.ci,samples ci,http://github.com/mathieubrun/samples.ci
True,joshpurvis/flask-security,flask security,http://github.com/joshpurvis/flask-security
True,stjernstrom/vim-ruby-run,vim ruby run,http://github.com/stjernstrom/vim-ruby-run
True,moonrozacon/download-riley-spartz-03-silencing-sam-tex-ebook-club,download riley spartz   silencing sam tex ebook club,http://github.com/moonrozacon/download-riley-spartz-03-silencing-sam-tex-ebook-club
True,chameleonrising/phonegap-jqm,phonegap jqm,http://github.com/chameleonrising/phonegap-jqm
True,konpage/vim,vim,http://github.com/konpage/vim
True,306/dtgridview,dtgridview,http://github.com/306/dtgridview
True,imbobby/accessible-navigation,accessible navigation,http://github.com/imbobby/accessible-navigation
True,pld-linux/xemacs-mh-e-pkg,xemacs mh e pkg,http://github.com/pld-linux/xemacs-mh-e-pkg
True,vaniraosp/device_asus_tf700t,device asus tf t,http://github.com/vaniraosp/device_asus_tf700t
True,bradparks/shareboard.vim,shareboard vim,http://github.com/bradparks/shareboard.vim
True,jimwilde/understanding_activities,understanding activities,http://github.com/jimwilde/understanding_activities
True,samuel/brinnotlc100,brinnotlc ,http://github.com/samuel/brinnotlc100
True,jeremypaulallen/barclamp-provisioner,barclamp provisioner,http://github.com/jeremypaulallen/barclamp-provisioner
True,deepriver/django_admin_custom_sample,django admin custom sample,http://github.com/deepriver/django_admin_custom_sample
True,joelvh/subdomain-fu,subdomain fu,http://github.com/joelvh/subdomain-fu
True,jasperla/puppet-libvirt,puppet libvirt,http://github.com/jasperla/puppet-libvirt
True,isztan/firefox-remote-styleeditors,firefox remote styleeditors,http://github.com/isztan/firefox-remote-styleeditors
True,svijaykr/openni2,openni2,http://github.com/svijaykr/openni2
True,bnugent/ansible-sample-tdd,ansible sample tdd,http://github.com/bnugent/ansible-sample-tdd
True,jmervine/git-repo-update-listener,git repo update listener,http://github.com/jmervine/git-repo-update-listener
True,monikapreethiravi/thesis,thesis,http://github.com/monikapreethiravi/thesis
True,bitkevin/php-bitcoin-signature-routines,php bitcoin signature routines,http://github.com/bitkevin/php-bitcoin-signature-routines
True,785129039/android-viewpagerindicator,android viewpagerindicator,http://github.com/785129039/android-viewpagerindicator
True,bhardie/.vim, vim,http://github.com/bhardie/.vim
True,vikasmalhotradev/test_knox,test knox,http://github.com/vikasmalhotradev/test_knox
True,michaelnsj/vcap-services,vcap services,http://github.com/michaelnsj/vcap-services
True,smkqp8/sample_app,sample app,http://github.com/smkqp8/sample_app
True,snuzzo/android_kernel_samsung_delos3geur,android kernel samsung delos3geur,http://github.com/snuzzo/android_kernel_samsung_delos3geur
True,ltty/vitamiobundle,vitamiobundle,http://github.com/ltty/vitamiobundle
True,mariovials/plataformascout,plataformascout,http://github.com/mariovials/plataformascout
True,natalie-macpherson/activity-boxmodel,activity boxmodel,http://github.com/natalie-macpherson/activity-boxmodel
True,vincecj2000/vblog,vblog,http://github.com/vincecj2000/vblog
True,kulavi/starter-barter,starter barter,http://github.com/kulavi/starter-barter
True,leomanjucs/com.jlc.restful_example,com jlc restful example,http://github.com/leomanjucs/com.jlc.restful_example
True,davidkaneda/github-buttons,github buttons,http://github.com/davidkaneda/github-buttons
True,kassi/sublime-text-2-gitext,sublime text 2 gitext,http://github.com/kassi/sublime-text-2-gitext
True,evifree/uiscrollview-with-drag-and-drop-subviews,uiscrollview with drag and drop subviews,http://github.com/evifree/uiscrollview-with-drag-and-drop-subviews
True,chrizel/vimfiles,vimfiles,http://github.com/chrizel/vimfiles
True,daptiv/nodeinterviewtemplate,nodeinterviewtemplate,http://github.com/daptiv/nodeinterviewtemplate
True,vikram2301/jquery-oauth-popup,jquery oauth popup,http://github.com/vikram2301/jquery-oauth-popup
True,taavi/kirstensandwich.ca,kirstensandwich ca,http://github.com/taavi/kirstensandwich.ca
True,davidvilla/scapy,scapy,http://github.com/davidvilla/scapy
True,ttahmouch/vim,vim,http://github.com/ttahmouch/vim
True,npettiaux/vim-syntax-lda,vim syntax lda,http://github.com/npettiaux/vim-syntax-lda
True,androidzation/you-tube-video-upload-example,you tube video upload example,http://github.com/androidzation/you-tube-video-upload-example
True,davidmoser/activiti,activiti,http://github.com/davidmoser/activiti
True,samm-git/device_alcatel_ot993d,device alcatel ot d,http://github.com/samm-git/device_alcatel_ot993d
True,bunglefeet/emacs,emacs,http://github.com/bunglefeet/emacs
True,visolleon/visolleon.github.com,visolleon github com,http://github.com/visolleon/visolleon.github.com
True,joehinkle/try_git,try git,http://github.com/joehinkle/try_git
True,n9yty/mac-samples,mac samples,http://github.com/n9yty/mac-samples
True,hik013/sample_app,sample app,http://github.com/hik013/sample_app
True,gkeary/servicestack.ormlite,servicestack ormlite,http://github.com/gkeary/servicestack.ormlite
True,hsg4ok/ecslidingviewcontroller,ecslidingviewcontroller,http://github.com/hsg4ok/ecslidingviewcontroller
True,spanarchie/webplatform-samples,webplatform samples,http://github.com/spanarchie/webplatform-samples
True,hbflyhbfly/navigationdemo,navigationdemo,http://github.com/hbflyhbfly/navigationdemo
True,davidhanley/racescoring,racescoring,http://github.com/davidhanley/racescoring
True,shahznaqvi/gridtest,gridtest,http://github.com/shahznaqvi/gridtest
True,travis2010/brainvoyagerbot-installer,brainvoyagerbot installer,http://github.com/travis2010/brainvoyagerbot-installer
True,indapa/pysamutils,pysamutils,http://github.com/indapa/pysamutils
True,vivek-saurabh/try_git,try git,http://github.com/vivek-saurabh/try_git
True,cdracars/teambuilder.vih.dk,teambuilder vih dk,http://github.com/cdracars/teambuilder.vih.dk
True,visualrobots/linuxgems,linuxgems,http://github.com/visualrobots/linuxgems
True,atomnerd/php-twitter-ticker,php twitter ticker,http://github.com/atomnerd/php-twitter-ticker
True,circuitscream/snout,snout,http://github.com/circuitscream/snout
True,tracyzhanglei/android_scrollview_scrolling_listener,android scrollview scrolling listener,http://github.com/tracyzhanglei/android_scrollview_scrolling_listener
True,omnimike/visage,visage,http://github.com/omnimike/visage
True,mlilback/cxalertview,cxalertview,http://github.com/mlilback/cxalertview
True,bloc40/jeditable-wysiwyg-rails,jeditable wysiwyg rails,http://github.com/bloc40/jeditable-wysiwyg-rails
True,distributedlife/subeditor,subeditor,http://github.com/distributedlife/subeditor
True,tianguanghui/mtactivityindicatorview,mtactivityindicatorview,http://github.com/tianguanghui/mtactivityindicatorview
True,leandrolovisolo/orga2-tp3,orga2 tp3,http://github.com/leandrolovisolo/orga2-tp3
True,saleemjavid/nodejs,nodejs,http://github.com/saleemjavid/nodejs
True,wakaleo/fluentlenium,fluentlenium,http://github.com/wakaleo/fluentlenium
True,eroicaleo/deepc,deepc,http://github.com/eroicaleo/deepc
True,millisami/knife-export-plugins,knife export plugins,http://github.com/millisami/knife-export-plugins
True,aadamowski/readium-js-viewer,readium js viewer,http://github.com/aadamowski/readium-js-viewer
True,fabienditore/adlivelytableview,adlivelytableview,http://github.com/fabienditore/adlivelytableview
True,smgoller/emacs,emacs,http://github.com/smgoller/emacs
True,tianshuai2599/egotableviewpullrefresh,egotableviewpullrefresh,http://github.com/tianshuai2599/egotableviewpullrefresh
True,anandprakashmaurya/pdf-viewer-library,pdf viewer library,http://github.com/anandprakashmaurya/pdf-viewer-library
True,samandra/opentokrtc,opentokrtc,http://github.com/samandra/opentokrtc
True,gavinkwoe/24pullrequests, pullrequests,http://github.com/gavinkwoe/24pullrequests
True,chadcdavis/dotvim,dotvim,http://github.com/chadcdavis/dotvim
True,ahe/twsreleasenotesview,twsreleasenotesview,http://github.com/ahe/twsreleasenotesview
True,johntfoster/dotvim,dotvim,http://github.com/johntfoster/dotvim
True,lysevi/dkinter,dkinter,http://github.com/lysevi/dkinter
True,joeyvandijk/puppet-beamer,puppet beamer,http://github.com/joeyvandijk/puppet-beamer
True,wikimedia/mediawiki-extensions-valueview,mediawiki extensions valueview,http://github.com/wikimedia/mediawiki-extensions-valueview
True,samdoyon/p2.humanbeatbox.biz,p2 humanbeatbox biz,http://github.com/samdoyon/p2.humanbeatbox.biz
True,0xc00010ff/uiview-parallax,uiview parallax,http://github.com/0xc00010ff/uiview-parallax
True,devilived/carinforeader,carinforeader,http://github.com/devilived/carinforeader
True,vikasjalkote/testapp,testapp,http://github.com/vikasjalkote/testapp
True,bahaugen/top500vis,top vis,http://github.com/bahaugen/top500vis
True,vigetlabs/viget-deployment,viget deployment,http://github.com/vigetlabs/viget-deployment
True,skywaiting/vim,vim,http://github.com/skywaiting/vim
True,anoopentertainment/tejasvi,tejasvi,http://github.com/anoopentertainment/tejasvi
True,henrysun918/vijos,vijos,http://github.com/henrysun918/vijos
True,craigwblake/scala.vim,scala vim,http://github.com/craigwblake/scala.vim
True,aimeeknight/sample_app,sample app,http://github.com/aimeeknight/sample_app
True,cherkassyneville/home,home,http://github.com/cherkassyneville/home
True,levity/quick_dyac,quick dyac,http://github.com/levity/quick_dyac
True,vivekkrsingh/scikit-image,scikit image,http://github.com/vivekkrsingh/scikit-image
True,blablubbabc/individualsigns,individualsigns,http://github.com/blablubbabc/individualsigns
True,nobutnk/sample,sample,http://github.com/nobutnk/sample
True,ktkirk/paraviewwebbuild,paraviewwebbuild,http://github.com/ktkirk/paraviewwebbuild
True,cliviu/testautomation,testautomation,http://github.com/cliviu/testautomation
True,mabbas/cmssample,cmssample,http://github.com/mabbas/cmssample
True,gavineadie/parsetest,parsetest,http://github.com/gavineadie/parsetest
True,yogeshrokade/mobile-samples,mobile samples,http://github.com/yogeshrokade/mobile-samples
True,biscuitvile/decent_exposure,decent exposure,http://github.com/biscuitvile/decent_exposure
True,soyjavi/brackets,brackets,http://github.com/soyjavi/brackets
True,vivimulya/netiinet,netiinet,http://github.com/vivimulya/netiinet
True,rigovides/todo-ios-iteso,todo ios iteso,http://github.com/rigovides/todo-ios-iteso
True,eywalker/labview-acquisition,labview acquisition,http://github.com/eywalker/labview-acquisition
True,dominicmarmion/android-viewpagerindicator,android viewpagerindicator,http://github.com/dominicmarmion/android-viewpagerindicator
True,nanocity/chart.js,chart js,http://github.com/nanocity/chart.js
True,wwwplumber/django-activitystreams,django activitystreams,http://github.com/wwwplumber/django-activitystreams
True,kevinrjones/mvc20120518,mvc ,http://github.com/kevinrjones/mvc20120518
True,haws/.emacs.d, emacs d,http://github.com/haws/.emacs.d
True,yoavi/bootstrap-hover-dropdown,bootstrap hover dropdown,http://github.com/yoavi/bootstrap-hover-dropdown
True,vishwa91/rom_updater_script,rom updater script,http://github.com/vishwa91/rom_updater_script
True,evilwire/math_notes,math notes,http://github.com/evilwire/math_notes
True,nibon7/dotemacs,dotemacs,http://github.com/nibon7/dotemacs
True,freezingskull/izboren-kodeks,izboren kodeks,http://github.com/freezingskull/izboren-kodeks
True,gdg-l-ab/droidcontrain_activityrequest,droidcontrain activityrequest,http://github.com/gdg-l-ab/droidcontrain_activityrequest
True,alecwhittington/servicestack.usecases,servicestack usecases,http://github.com/alecwhittington/servicestack.usecases
True,matejlach/vim,vim,http://github.com/matejlach/vim
True,e2eit/sample_app_3.2,sample app 3 2,http://github.com/e2eit/sample_app_3.2
True,beroman/videoplayerkit,videoplayerkit,http://github.com/beroman/videoplayerkit
True,crashmaster/vim,vim,http://github.com/crashmaster/vim
True,sam-lu/gridos-2,gridos 2,http://github.com/sam-lu/gridos-2
True,vkulichenko/gridgain-sample,gridgain sample,http://github.com/vkulichenko/gridgain-sample
True,kalthamedia/activity_counter,activity counter,http://github.com/kalthamedia/activity_counter
True,johnlaudun/textmate-automations,textmate automations,http://github.com/johnlaudun/textmate-automations
True,mplevine/hover,hover,http://github.com/mplevine/hover
True,agravitis/axel,axel,http://github.com/agravitis/axel
True,vickya/21july, july,http://github.com/vickya/21july
True,tchaari/device_samsung_quincyatt,device samsung quincyatt,http://github.com/tchaari/device_samsung_quincyatt
True,brendte/devise_account_expireable,devise account expireable,http://github.com/brendte/devise_account_expireable
True,nrndda/android_device_samsung_manta,android device samsung manta,http://github.com/nrndda/android_device_samsung_manta
True,cybersamx/three20-tttableviewcontroller-showmenu-example,three  tttableviewcontroller showmenu example,http://github.com/cybersamx/three20-tttableviewcontroller-showmenu-example
True,ejoerns/tilda,tilda,http://github.com/ejoerns/tilda
True,jvivas/prueba,prueba,http://github.com/jvivas/prueba
True,homonecloco/bioruby-samtools,bioruby samtools,http://github.com/homonecloco/bioruby-samtools
True,zekzekus/vim-statline,vim statline,http://github.com/zekzekus/vim-statline
True,davidrances/tachyon,tachyon,http://github.com/davidrances/tachyon
True,alexanderjarvis/mbprogresshud,mbprogresshud,http://github.com/alexanderjarvis/mbprogresshud
True,joni1993/jquery-virtual-tour,jquery virtual tour,http://github.com/joni1993/jquery-virtual-tour
True,probcongcutro/tranny-free-download-full-movies,tranny free download full movies,http://github.com/probcongcutro/tranny-free-download-full-movies
True,mameisam/mmdaim,mmdaim,http://github.com/mameisam/mmdaim
True,sedmonds/sample_app,sample app,http://github.com/sedmonds/sample_app
True,aravindhm/decaf-release,decaf release,http://github.com/aravindhm/decaf-release
True,ricajedidia/jquery-parte2-manipulacao-de-conteudo-dinamico,jquery parte2 manipulacao de conteudo dinamico,http://github.com/ricajedidia/jquery-parte2-manipulacao-de-conteudo-dinamico
True,hyhycaptain/sample_app,sample app,http://github.com/hyhycaptain/sample_app
True,eivindsb/facebook-login,facebook login,http://github.com/eivindsb/facebook-login
True,zooomer/express-samples,express samples,http://github.com/zooomer/express-samples
True,gavinspurling/traininglab,traininglab,http://github.com/gavinspurling/traininglab
True,farhan-faruque/mp3voicerecordersampleforandroid,mp3voicerecordersampleforandroid,http://github.com/farhan-faruque/mp3voicerecordersampleforandroid
True,vinayahire/testrepo,testrepo,http://github.com/vinayahire/testrepo
True,taroyamada8/habatobi-vim,habatobi vim,http://github.com/taroyamada8/habatobi-vim
True,mlavin/pymunin,pymunin,http://github.com/mlavin/pymunin
True,ilor/vim,vim,http://github.com/ilor/vim
True,stormvirux/kmeans-6,kmeans 6,http://github.com/stormvirux/kmeans-6
True,vishaknag/simulation-rocketlaunch_particlesystem,simulation rocketlaunch particlesystem,http://github.com/vishaknag/simulation-rocketlaunch_particlesystem
True,kevinfujiang/linux_env,linux env,http://github.com/kevinfujiang/linux_env
True,2inqui/dragndroplistview,dragndroplistview,http://github.com/2inqui/dragndroplistview
True,super-visions/puppetbootstrap,puppetbootstrap,http://github.com/super-visions/puppetbootstrap
True,punchagan/travis-api,travis api,http://github.com/punchagan/travis-api
True,samgrover/touchjson,touchjson,http://github.com/samgrover/touchjson
True,thaisamirely/android-error-reporter,android error reporter,http://github.com/thaisamirely/android-error-reporter
True,davidjeet/opendataday,opendataday,http://github.com/davidjeet/opendataday
True,penultimatix/github-services,github services,http://github.com/penultimatix/github-services
True,xelvis89x/fcm_core,fcm core,http://github.com/xelvis89x/fcm_core
True,noviiro/agsrv,agsrv,http://github.com/noviiro/agsrv
True,aqlinux/theckeditor,theckeditor,http://github.com/aqlinux/theckeditor
True,centerforstudents/ruby_javascript_data_viz,ruby javascript data viz,http://github.com/centerforstudents/ruby_javascript_data_viz
True,vltsu/vim-rails,vim rails,http://github.com/vltsu/vim-rails
True,holovisi/swig-py,swig py,http://github.com/holovisi/swig-py
True,alaatek/cordova-samples,cordova samples,http://github.com/alaatek/cordova-samples
True,svizion/jquery-timepicker,jquery timepicker,http://github.com/svizion/jquery-timepicker
True,evilecho/phonegap-start,phonegap start,http://github.com/evilecho/phonegap-start
True,samdelagarza/underscore.string,underscore string,http://github.com/samdelagarza/underscore.string
True,danielw338/sample_app_v2,sample app v2,http://github.com/danielw338/sample_app_v2
True,bbtangwqz/gcviewer,gcviewer,http://github.com/bbtangwqz/gcviewer
True,patrick-samy/nucleus,nucleus,http://github.com/patrick-samy/nucleus
True,sokki2/android_device_lge_p350,android device lge p ,http://github.com/sokki2/android_device_lge_p350
True,montedavis/homebrew-cask,homebrew cask,http://github.com/montedavis/homebrew-cask
True,scottkor/sample_app,sample app,http://github.com/scottkor/sample_app
True,faithunter/sample_app,sample app,http://github.com/faithunter/sample_app
True,samuelcotterall/dotfiles,dotfiles,http://github.com/samuelcotterall/dotfiles
True,akrotiri/api-samples,api samples,http://github.com/akrotiri/api-samples
True,navodar/treelistview,treelistview,http://github.com/navodar/treelistview
True,sambrenner/5in5-js,5in5 js,http://github.com/sambrenner/5in5-js
True,vizzuality/nyc-cityhall,nyc cityhall,http://github.com/vizzuality/nyc-cityhall
True,jheavilin/first_app2,first app2,http://github.com/jheavilin/first_app2
True,bighorse/yayapage-service,yayapage service,http://github.com/bighorse/yayapage-service
True,3dd13/scraper-sample,scraper sample,http://github.com/3dd13/scraper-sample
True,gzapico/flickr-store,flickr store,http://github.com/gzapico/flickr-store
True,maxrice/sage-ebusiness-webservices-extended,sage ebusiness webservices extended,http://github.com/maxrice/sage-ebusiness-webservices-extended
True,viacheslavtitov/odeskapp,odeskapp,http://github.com/viacheslavtitov/odeskapp
True,trefethasaurus/java-virtual-shell,java virtual shell,http://github.com/trefethasaurus/java-virtual-shell
True,doriansampaio/cakephp,cakephp,http://github.com/doriansampaio/cakephp
True,knv/couchdb-pythonviews,couchdb pythonviews,http://github.com/knv/couchdb-pythonviews
True,phoenixbull/daprogressoverlayview,daprogressoverlayview,http://github.com/phoenixbull/daprogressoverlayview
True,youssef-meherzi/cascades-samples,cascades samples,http://github.com/youssef-meherzi/cascades-samples
True,ravikumartulugu/simple_trie,simple trie,http://github.com/ravikumartulugu/simple_trie
True,friente/topolinano,topolinano,http://github.com/friente/topolinano
True,rmsams/phpsh,phpsh,http://github.com/rmsams/phpsh
True,jasonbogovich/sparks.js,sparks js,http://github.com/jasonbogovich/sparks.js
True,tohinpopov/api-ng-sample-code,api ng sample code,http://github.com/tohinpopov/api-ng-sample-code
True,iabuelruzz/samplecode,samplecode,http://github.com/iabuelruzz/samplecode
True,wendellvian/rotatelist,rotatelist,http://github.com/wendellvian/rotatelist
True,leonardogtz/12.-flappy,   flappy,http://github.com/leonardogtz/12.-flappy
True,davinnovation/qlhtml,qlhtml,http://github.com/davinnovation/qlhtml
True,samantharitter/mongo,mongo,http://github.com/samantharitter/mongo
True,vim-scripts/presets,presets,http://github.com/vim-scripts/presets
True,jackreis/zurb-foundation-textmate-bundle,zurb foundation textmate bundle,http://github.com/jackreis/zurb-foundation-textmate-bundle
True,koreyhart/vierge,vierge,http://github.com/koreyhart/vierge
True,avishayhajbi/rememberus,rememberus,http://github.com/avishayhajbi/rememberus
True,breeswish/simple-markdown-editor,simple markdown editor,http://github.com/breeswish/simple-markdown-editor
True,whd-thu/renren-visit,renren visit,http://github.com/whd-thu/renren-visit
True,xniu7/exercise.nvidia,exercise nvidia,http://github.com/xniu7/exercise.nvidia
True,mgutz/nanoc3_blog,nanoc3 blog,http://github.com/mgutz/nanoc3_blog
True,davidchookaszian/week3,week3,http://github.com/davidchookaszian/week3
True,seowyanyi/vim-arduino-syntax,vim arduino syntax,http://github.com/seowyanyi/vim-arduino-syntax
True,madhavi123/madhu,madhu,http://github.com/madhavi123/madhu
True,kick-buttowski/android_device_samsung_omap4-common,android device samsung omap4 common,http://github.com/kick-buttowski/android_device_samsung_omap4-common
True,wimatihomer/servicestack.ormlite,servicestack ormlite,http://github.com/wimatihomer/servicestack.ormlite
True,thinkoder/puls2014,puls ,http://github.com/thinkoder/puls2014
True,yumekochan/inputmethodservice,inputmethodservice,http://github.com/yumekochan/inputmethodservice
True,thismat/environments,environments,http://github.com/thismat/environments
True,skvidal/totp-cgi,totp cgi,http://github.com/skvidal/totp-cgi
True,ahumellihuk/television-programme,television programme,http://github.com/ahumellihuk/television-programme
True,ranjithtenz/rails3-activity-streams,rails3 activity streams,http://github.com/ranjithtenz/rails3-activity-streams
True,chrisshayan/multienvironmentresourcesvalidator,multienvironmentresourcesvalidator,http://github.com/chrisshayan/multienvironmentresourcesvalidator
True,ruffnsc/ncstatevindecodingproject,ncstatevindecodingproject,http://github.com/ruffnsc/ncstatevindecodingproject
True,leosep/phonegap-plugins,phonegap plugins,http://github.com/leosep/phonegap-plugins
True,osuar/osuar_stereo_vision,osuar stereo vision,http://github.com/osuar/osuar_stereo_vision
True,emacsmirror/sysuplist-mode,sysuplist mode,http://github.com/emacsmirror/sysuplist-mode
True,joealba/lyricfy,lyricfy,http://github.com/joealba/lyricfy
True,klebervirgilio/gitlabhq,gitlabhq,http://github.com/klebervirgilio/gitlabhq
True,harshitdaftary/soundwavevisualiser,soundwavevisualiser,http://github.com/harshitdaftary/soundwavevisualiser
True,jermain23/sample_app,sample app,http://github.com/jermain23/sample_app
True,kevinto/static_app,static app,http://github.com/kevinto/static_app
True,kode54/foo_midi,foo midi,http://github.com/kode54/foo_midi
True,rspaulino/vidchat,vidchat,http://github.com/rspaulino/vidchat
True,ostastny/tvin,tvin,http://github.com/ostastny/tvin
True,yamike/javaservicetest,javaservicetest,http://github.com/yamike/javaservicetest
True,grasp/devise,devise,http://github.com/grasp/devise
True,aviraldg/redreader,redreader,http://github.com/aviraldg/redreader
True,poojadesai/sample-application,sample application,http://github.com/poojadesai/sample-application
True,cswiii/katello-rapidnode,katello rapidnode,http://github.com/cswiii/katello-rapidnode
True,gilgm12/theeditor,theeditor,http://github.com/gilgm12/theeditor
True,nuthrway/toolville,toolville,http://github.com/nuthrway/toolville
True,sayhitovincent/vagrant-rails-project-box,vagrant rails project box,http://github.com/sayhitovincent/vagrant-rails-project-box
True,kevin95/xylon-nightly,xylon nightly,http://github.com/kevin95/xylon-nightly
True,kenpu/query-and-views,query and views,http://github.com/kenpu/query-and-views
True,alab1001101/vim-phptags-omnicompletion,vim phptags omnicompletion,http://github.com/alab1001101/vim-phptags-omnicompletion
True,baickl/vim_setting,vim setting,http://github.com/baickl/vim_setting
True,adelevie/google-apps-script-test,google apps script test,http://github.com/adelevie/google-apps-script-test
True,carlmon/servicebusmqmanager,servicebusmqmanager,http://github.com/carlmon/servicebusmqmanager
True,box/eng-services,eng services,http://github.com/box/eng-services
True,hereswhatidid/vim-table-mode,vim table mode,http://github.com/hereswhatidid/vim-table-mode
True,silviot/collective.tinymceplugins.codemagic,collective tinymceplugins codemagic,http://github.com/silviot/collective.tinymceplugins.codemagic
True,kadavi/linkedlist-algorithms,linkedlist algorithms,http://github.com/kadavi/linkedlist-algorithms
True,waisberg/sample_app,sample app,http://github.com/waisberg/sample_app
True,abhilasharavichander/neural-network,neural network,http://github.com/abhilasharavichander/neural-network
True,kyoto/alc.vim,alc vim,http://github.com/kyoto/alc.vim
True,samdesk/sam-js,sam js,http://github.com/samdesk/sam-js
True,ivandrofly/themoviedb,themoviedb,http://github.com/ivandrofly/themoviedb
True,seelker/revision_anglais,revision anglais,http://github.com/seelker/revision_anglais
True,steviehayes/sample_app3,sample app3,http://github.com/steviehayes/sample_app3
True,airrom/device_samsung_maguro,device samsung maguro,http://github.com/airrom/device_samsung_maguro
True,davidbalbert/jsonx,jsonx,http://github.com/davidbalbert/jsonx
True,rayleoni/rails-club-master,rails club master,http://github.com/rayleoni/rails-club-master
True,serhanisamrab2/tp2,tp2,http://github.com/serhanisamrab2/tp2
True,ohjavixp/java,java,http://github.com/ohjavixp/java
True,romangurovich/rfz2-zombietweets,rfz2 zombietweets,http://github.com/romangurovich/rfz2-zombietweets
True,roothybrid7/vim-plugins,vim plugins,http://github.com/roothybrid7/vim-plugins
True,pdeshpa/avisearch,avisearch,http://github.com/pdeshpa/avisearch
True,vitaminf/ds_hk_1,ds hk 1,http://github.com/vitaminf/ds_hk_1
True,denisneuling/spf13-vim,spf  vim,http://github.com/denisneuling/spf13-vim
True,samatt/parametric_test,parametric test,http://github.com/samatt/parametric_test
True,darkxylitol/sample-context-scan-spring,sample context scan spring,http://github.com/darkxylitol/sample-context-scan-spring
True,johnesacks/node-js-sample,node js sample,http://github.com/johnesacks/node-js-sample
True,soune1/sample_app,sample app,http://github.com/soune1/sample_app
True,jkuruzovich/observatory,observatory,http://github.com/jkuruzovich/observatory
True,sketchg/sketchg-sample,sketchg sample,http://github.com/sketchg/sketchg-sample
True,elvistheking/stellaris_launchpad,stellaris launchpad,http://github.com/elvistheking/stellaris_launchpad
True,davidaustria/dry_forms,dry forms,http://github.com/davidaustria/dry_forms
True,jkao/vimside,vimside,http://github.com/jkao/vimside
True,kevinblom/posd,posd,http://github.com/kevinblom/posd
True,zerovirus/software-eng.,software eng ,http://github.com/zerovirus/software-eng.
True,levisl176/fireflies,fireflies,http://github.com/levisl176/fireflies
True,abhigit/vim-stuff,vim stuff,http://github.com/abhigit/vim-stuff
True,marx8926/proyectopretoleo,proyectopretoleo,http://github.com/marx8926/proyectopretoleo
True,farcaller/photoviewer,photoviewer,http://github.com/farcaller/photoviewer
True,emacsmirror/helm-dired-recent-dirs,helm dired recent dirs,http://github.com/emacsmirror/helm-dired-recent-dirs
True,rleones/android-treinamento,android treinamento,http://github.com/rleones/android-treinamento
True,calvinzhu/redis,redis,http://github.com/calvinzhu/redis
True,aliceinwire/virt-manager,virt manager,http://github.com/aliceinwire/virt-manager
True,jstjoe/demo_app,demo app,http://github.com/jstjoe/demo_app
True,travissperry/camps,camps,http://github.com/travissperry/camps
True,javibertos/scrollreveal.js,scrollreveal js,http://github.com/javibertos/scrollreveal.js
True,kamasamikon/libhilda,libhilda,http://github.com/kamasamikon/libhilda
True,ngokevin/chili,chili,http://github.com/ngokevin/chili
True,myvimfiles/snipmate.vim,snipmate vim,http://github.com/myvimfiles/snipmate.vim
True,omnirom/android_device_samsung_jflte,android device samsung jflte,http://github.com/omnirom/android_device_samsung_jflte
True,emacsmirror/wanderlust,wanderlust,http://github.com/emacsmirror/wanderlust
True,joebartels/data,data,http://github.com/joebartels/data
True,cwleonard/ff_server,ff server,http://github.com/cwleonard/ff_server
True,neror/taskpaper.vim,taskpaper vim,http://github.com/neror/taskpaper.vim
True,andrepossamai/projetolocadora,projetolocadora,http://github.com/andrepossamai/projetolocadora
True,jimmy10/sample,sample,http://github.com/jimmy10/sample
True,joanesespanol/cf-service-example,cf service example,http://github.com/joanesespanol/cf-service-example
True,travis4all/livedocument,livedocument,http://github.com/travis4all/livedocument
True,spc-ofp/observerlengthsampler,observerlengthsampler,http://github.com/spc-ofp/observerlengthsampler
True,vijayalakshmik/test123,test ,http://github.com/vijayalakshmik/test123
True,viableindustries/flask-s3-uploader,flask s3 uploader,http://github.com/viableindustries/flask-s3-uploader
True,arsenshnurkov/icsharpcode.texteditor,icsharpcode texteditor,http://github.com/arsenshnurkov/icsharpcode.texteditor
True,eberletj/vixen,vixen,http://github.com/eberletj/vixen
True,the-superman/android_vendor_samsung_beni,android vendor samsung beni,http://github.com/the-superman/android_vendor_samsung_beni
True,cabreraalex/woodson-activities-django,woodson activities django,http://github.com/cabreraalex/woodson-activities-django
True,edipofederle/vimfiles,vimfiles,http://github.com/edipofederle/vimfiles
True,kuoe0/kuoe0-vim-pathogen,kuoe0 vim pathogen,http://github.com/kuoe0/kuoe0-vim-pathogen
True,droidhost/android_kernel_samsung_s5pv210,android kernel samsung s5pv ,http://github.com/droidhost/android_kernel_samsung_s5pv210
True,x3demond3x/android_device_htc_dlx-1,android device htc dlx 1,http://github.com/x3demond3x/android_device_htc_dlx-1
True,dvirus89/hebmorph,hebmorph,http://github.com/dvirus89/hebmorph
True,virgilio/clean-estadao,clean estadao,http://github.com/virgilio/clean-estadao
True,oyving/pipe-dream,pipe dream,http://github.com/oyving/pipe-dream
True,catvalentine/sample_apppok,sample apppok,http://github.com/catvalentine/sample_apppok
True,devscitech1/installer,installer,http://github.com/devscitech1/installer
True,samuels410/student_management_system,student management system,http://github.com/samuels410/student_management_system
True,virati/old_games,old games,http://github.com/virati/old_games
